date,open,high,low,close,volume
2024-10-09,62047.45780162958,62667.93237964588,61426.98322361328,62047.45780162958,119139141.99872799
2024-10-10,62047.45780162958,61102.00150323242,59892.06087940603,60497.03119131923,286190580.084252
2024-10-11,60497.03119131923,60705.546940416556,59503.45690199246,60104.50192120451,211133802.19682425
2024-10-12,60104.50192120451,62886.92495199498,61641.63930938122,62264.2821306881,132566691.06454931
2024-10-13,62264.2821306881,63740.218070868505,62478.0355348117,63109.1268028401,76562831.41358571
2024-10-14,63109.1268028401,63327.26373881039,62073.258516259695,62700.26112753504,79977182.79294065
2024-10-15,62700.26112753504,66668.01002335506,65347.8514090312,66007.93071619314,339005291.7902497
2024-10-16,66007.93071619314,67497.72863277666,66161.1399469791,66829.43428987789,306222524.4459505
2024-10-17,66829.43428987789,68205.46063789584,66854.8574569474,67530.15904742162,196855937.51097643
2024-10-18,67530.15904742162,67793.63859078576,66451.19030185931,67122.41444632254,185675695.81777838
2024-10-19,67122.41444632254,68940.555663922,67575.39614582453,68257.97590487327,232893082.49837565
2024-10-20,68257.97590487327,69002.97449329852,67636.57895877775,68319.77672603814,59305160.60721951
2024-10-21,68319.77672603814,69591.21477863663,68213.17092163391,68902.19285013527,145984617.75518358
2024-10-22,68902.19285013527,68089.20361606895,66740.9025543646,67415.05308521677,168518582.49471933
2024-10-23,67415.05308521677,67933.82415490983,66588.59991421855,67261.21203456419,144503702.12195778
2024-10-24,67261.21203456419,67158.99996187455,65829.1187745107,66494.05936819263,176415562.68234888
2024-10-25,66494.05936819263,68712.21847549832,67351.58048588448,68031.8994806914,136253540.24574256
2024-10-26,68031.8994806914,67115.530054278,65786.50965716358,66451.01985572079,296205205.5902865
2024-10-27,66451.01985572079,67657.24768219361,66317.5002033383,66987.37394276596,178958778.9447268
2024-10-28,66987.37394276596,68511.4562713447,67154.79377092201,67833.12502113335,103462694.7858618
2024-10-29,67833.12502113335,70425.51233170311,69030.94773107533,69728.23003138922,199857156.9387282
2024-10-30,69728.23003138922,73310.71742431117,71859.02004957233,72584.86873694175,405999236.7374369
2024-10-31,72584.86873694175,73023.61222235706,71577.60009914207,72300.60616074956,261945631.82122025
2024-11-01,72300.60616074956,70928.81363264707,69524.28266962434,70226.5481511357,248336822.45103145
2024-11-02,70226.5481511357,70099.32864208765,68711.22312442255,69405.2758832551,232607968.29542604
2024-11-03,69405.2758832551,69881.76473705779,68497.9674155319,69189.86607629484,111193640.53139363
2024-11-04,69189.86607629484,69440.43789022583,68065.37971418175,68752.90880220379,196551139.98955128
2024-11-05,68752.90880220379,68310.50575641221,66957.82247410702,67634.16411525961,227282303.43147373
2024-11-06,67634.16411525961,69920.65887273845,68536.09137030799,69228.37512152322,220307208.77480382
2024-11-07,69228.37512152322,76333.8616844905,74822.30006697583,75578.08087573317,442768454.37885207
2024-11-08,75578.08087573317,76589.70750283921,75073.07963149587,75831.39356716754,408467230.9250392
2024-11-09,75831.39356716754,77188.853360361,75660.36121461129,76424.60728748614,258695727.62124524
2024-11-10,76424.60728748614,77051.6900515406,75525.91401091604,76288.80203122832,225333513.54146606
2024-11-11,76288.80203122832,81143.24630741755,79536.44935083503,80339.84782912629,466564530.7210679
2024-11-12,80339.84782912629,89252.259648892,87484.88817069611,88368.57390979405,683441310.1091228
2024-11-13,88368.57390979405,88735.59084140224,86978.45042870121,87857.02063505173,702844162.1090142
2024-11-14,87857.02063505173,91189.0045961239,89383.28173283431,90286.1431644791,436877886.31090766
2024-11-15,90286.1431644791,88065.23138913441,86321.36542103272,87193.29840508357,487051809.7386004
2024-11-16,87193.29840508357,91701.76929746082,89885.89267770911,90793.83098758497,341100794.64337283
2024-11-17,90793.83098758497,91303.6801087563,89495.68644323638,90399.68327599634,181656577.38122055
2024-11-18,90399.68327599634,90567.98676075721,88774.56128034617,89671.27402055169,175716817.668596
2024-11-19,89671.27402055169,91384.8011452417,89575.20112256364,90480.00113390267,411544907.7904146
2024-11-20,90480.00113390267,92899.58335006326,91059.98764016102,91979.78549511214,541461862.358153
2024-11-21,91979.78549511214,94906.88486313443,93027.54060841889,93967.21273577666,579229148.8573776
2024-11-22,93967.21273577666,99188.00531025362,97223.88639321888,98205.94585173625,908229676.8704255
2024-11-23,98205.94585173625,99436.86341355111,97467.81661328276,98452.34001341694,605345427.5783457
2024-11-24,98452.34001341694,98373.73465520628,96425.73990955863,97399.73728238246,702168721.9816219
2024-11-25,97399.73728238246,98628.51181176191,96675.47197390525,97651.99189283358,500074007.0429538
2024-11-26,97651.99189283358,94271.74933194865,92404.98201844473,93338.36567519669,777011082.926282
2024-11-27,93338.36567519669,92715.33826378416,90879.390971432,91797.36461760808,566290576.7765142
2024-11-28,91797.36461760808,96864.24594990215,94946.14206970607,95905.19400980411,643046006.3994861
2024-11-29,95905.19400980411,96402.21355314444,94493.2588293198,95447.73619123212,267021985.7076497
2024-11-30,95447.73619123212,98180.259223223,96236.09567424827,97208.17744873563,353687519.33013195
2024-12-01,97208.17744873563,97222.1520722868,95296.96094214251,96259.55650721466,314781903.36208504
2024-12-02,96259.55650721466,97953.05625035365,96013.39177014864,96983.22401025114,242761181.18932733
2024-12-03,96983.22401025114,96605.08872104902,94692.11666716685,95648.60269410793,384147722.6469558
2024-12-04,95648.60269410793,96583.77034950106,94671.22044159017,95627.49539554561,426092007.9003561
2024-12-05,95627.49539554561,99441.23838466613,97472.10495130639,98456.67166798626,536433730.18214023
2024-12-06,98456.67166798626,97673.05604665956,95738.93612494352,96705.99608580154,1063935644.8445419
2024-12-07,96705.99608580154,100586.89558652653,98595.07587194185,99590.98572923419,767353788.0076911
