date,open,high,low,close,volume
2024-10-09,0.9834040694774336,0.993238110172208,0.9735700287826593,0.9834040694774336,1344172.6003685317
2024-10-10,0.9834040694774336,0.9706288028374935,0.9514084305040779,0.9610186166707857,1330804.8819775933
2024-10-11,0.9610186166707857,1.012905522715189,0.9928479876119181,1.0028767551635536,3240428.956126214
2024-10-12,1.0028767551635536,1.0112731947418288,0.9912479829647628,1.0012605888532957,1186553.7622564156
2024-10-13,1.0012605888532957,1.0061565872954141,0.9862326944776831,0.9961946408865486,1062944.4491461082
2024-10-14,0.9961946408865486,1.0045435326687426,0.9846515815267873,0.994597557097765,1229349.2889242258
2024-10-15,0.994597557097765,1.033695582396612,1.0132263629432137,1.0234609726699129,2258953.697550896
2024-10-16,1.0234609726699129,1.0083001731443513,0.9883338330820868,0.998317003113219,7604615.026053247
2024-10-17,0.998317003113219,1.015921030366467,0.9958037822403983,1.0058624063034327,2856229.6309978217
2024-10-18,1.0058624063034327,1.0094193660502062,0.9894308637521823,0.9994251149011942,3025126.3518908257
2024-10-19,0.9994251149011942,1.0087467057780894,0.988771523485454,0.9987591146317718,1500821.0699364054
2024-10-20,0.9987591146317718,1.0065285317370392,0.9865972736828404,0.9965629027099399,970106.7034176462
2024-10-21,0.9965629027099399,1.0198354249429222,0.9996406640529633,1.0097380444979427,1223152.5321858658
2024-10-22,1.0097380444979427,1.0049668249255714,0.9850664917587285,0.99501665834215,1827280.899627621
2024-10-23,0.99501665834215,1.0114849122334004,0.9914555080307588,1.0014702101320796,3668674.1967977635
2024-10-24,1.0014702101320796,1.0052273338259616,0.9853218420670318,0.9952745879464967,3179909.199122432
2024-10-25,0.9952745879464967,1.0167357409966884,0.9966023599868529,1.0066690504917706,1714153.1061917446
2024-10-26,1.0066690504917706,1.0149143951785091,0.9948170804224991,1.0048657378005041,4265397.035237078
2024-10-27,1.0048657378005041,1.0056075766144126,0.9856945552953152,0.9956510659548639,3540120.623635385
2024-10-28,0.9956510659548639,1.0089082995072134,0.9889299173387537,0.9989191084229835,816802.4715751448
2024-10-29,0.9989191084229835,1.036790633698638,1.0162601261006452,1.0265253798996417,1714528.6564990622
2024-10-30,1.0265253798996417,1.007234164398536,0.9872889334203473,0.9972615489094417,2956078.5631618244
2024-10-31,0.9972615489094417,1.0111107241272634,0.99108872959009,1.0010997268586768,9376462.092255663
2024-11-01,1.0010997268586768,1.0040822903304882,0.9841994727001816,0.994140881515335,6565106.403080239
2024-11-02,0.994140881515335,1.0108055716576934,0.9907896197436796,1.0007975957006865,7449065.723686625
2024-11-03,1.0007975957006865,1.0102666644966731,0.9902613840115905,1.0002640242541319,2290686.5150545877
2024-11-04,1.0002640242541319,1.0099598410459667,0.9899606362727792,0.9999602386593729,3312787.143027281
2024-11-05,0.9999602386593729,1.0092969030906978,0.9893108258017731,0.9993038644462354,3529409.377561366
2024-11-06,0.9993038644462354,1.0045774354105357,0.9846848129271587,0.9946311241688471,3390208.9425118146
2024-11-07,0.9946311241688471,1.00999375091735,0.989993874661561,0.9999938127894555,19295423.848302536
