date,open,high,low,close,volume
2024-10-07,7.941016653638067,8.020426820174448,7.861606487101686,7.941016653638067,54231.61199031777
2024-10-08,7.941016653638067,8.02604962239828,7.867117946707224,7.946583784552752,55144.83082178504
2024-10-09,7.946583784552752,8.124348554780484,7.963470365576909,8.043909460178696,58278.402304023504
2024-10-10,8.043909460178696,7.934642843170642,7.777521202711816,7.856082022941229,93221.57976572309
2024-10-11,7.856082022941229,8.132090620993111,7.971059123547703,8.051574872270407,205151.80800457264
2024-10-12,8.051574872270407,8.234792317310154,8.071727122907971,8.153259720109062,92372.01658651745
2024-10-13,8.153259720109062,8.171508193985819,8.009696150540556,8.090602172263187,74815.41219484096
2024-10-14,8.090602172263187,8.200910270585458,8.038516007801588,8.119713139193523,53854.18151943021
2024-10-15,8.119713139193523,8.531856450244355,8.36290879776427,8.447382624004312,134332.33826080267
2024-10-16,8.447382624004312,8.59096794606147,8.420849768911738,8.505908857486604,300301.26718570275
2024-10-17,8.505908857486604,8.752956479564846,8.579630608682374,8.66629354412361,123678.14466025124
2024-10-18,8.66629354412361,8.89341755506636,8.717310276748215,8.805363915907288,78632.23188460039
2024-10-19,8.805363915907288,9.037585628467257,8.85862353681444,8.948104582640848,190421.49067433632
2024-10-20,8.948104582640848,8.995575794031996,8.817445580288787,8.906510687160392,51192.34964141459
2024-10-21,8.906510687160392,9.148669003740412,8.967507241290107,9.05808812251526,510936.10218450276
2024-10-22,9.05808812251526,9.040624977088214,8.86160270031419,8.951113838701202,84676.10013511976
2024-10-23,8.951113838701202,9.130967959274074,8.950156712555774,9.040562335914924,114424.26453021645
2024-10-24,9.040562335914924,8.870361256457985,8.694710538508323,8.782535897483154,88400.12344182172
2024-10-25,8.782535897483154,8.975870256610722,8.798130251529322,8.887000254070022,45763.56111014394
2024-10-26,8.887000254070022,8.734258980018376,8.561303356651676,8.647781168335026,116635.93710622935
2024-10-27,8.647781168335026,8.920710021692157,8.744062298490332,8.832386160091245,49634.11348351656
2024-10-28,8.832386160091245,9.012042211014288,8.833585929608065,8.922814070311176,53918.12598527336
2024-10-29,8.922814070311176,9.270565764481367,9.086990204788664,9.178777984635015,130543.90895528883
2024-10-30,9.178777984635015,9.352469564444915,9.167272147327195,9.259870855886055,135695.1618321122
2024-10-31,9.259870855886055,9.077909037800147,8.898148462794204,8.988028750297175,314249.02738060465
2024-11-01,8.988028750297175,8.911367303610469,8.734904584727094,8.823135944168781,117227.47646406386
2024-11-02,8.823135944168781,9.042402511809685,8.863345036328306,8.952873774068996,123066.33235489906
2024-11-03,8.952873774068996,9.038668360982992,8.85968482908234,8.949176595032666,42764.606964877414
2024-11-04,8.949176595032666,9.068568673533157,8.88899305623547,8.978780864884314,83215.80745686506
2024-11-05,8.978780864884314,8.883817040611598,8.707899871490577,8.795858456051088,70536.71527218289
2024-11-06,8.795858456051088,9.161752003451385,8.980331171699872,9.071041587575628,99144.71350889359
2024-11-07,9.071041587575628,9.719431263497063,9.526967278081278,9.62319927078917,189420.5392595162
2024-11-08,9.62319927078917,10.30015201344703,10.09618860724016,10.198170310343595,202641.85264650962
2024-11-09,10.198170310343595,10.6403851802768,10.429684483637656,10.535034831957228,189467.96150733967
2024-11-10,10.535034831957228,10.83811476094215,10.623498627062107,10.730806694002128,136610.91073138305
2024-11-11,10.730806694002128,10.9830811948302,10.765594438496928,10.874337816663564,313903.0373324367
2024-11-12,10.874337816663564,11.193408846730602,10.971757186399302,11.082583016564952,417354.1767845412
2024-11-13,11.082583016564952,11.157311896227535,10.936375026995306,11.04684346161142,647718.3037879299
2024-11-14,11.04684346161142,11.073999769589127,10.854712645438847,10.964356207513987,469522.3364244588
2024-11-15,10.964356207513987,10.706669393675991,10.494656138355673,10.600662766015832,203818.3307106294
2024-11-16,10.600662766015832,10.93074686693026,10.714296433921739,10.822521650426,417774.7340671706
2024-11-17,10.822521650426,11.100029866952212,10.880227295329394,10.990128581140803,506879.3455619134
2024-11-18,10.990128581140803,10.898367608101097,10.682558348534737,10.790462978317917,296251.3051949483
2024-11-19,10.790462978317917,10.928078485025742,10.711680891262857,10.8198796881443,433240.3523303857
2024-11-20,10.8198796881443,10.959738005309617,10.74271349035299,10.851225747831304,1578825.7433535196
2024-11-21,10.851225747831304,10.93397663145654,10.717462242714825,10.825719437085683,276235.6451050146
2024-11-22,10.825719437085683,11.185485529492835,10.96399076653258,11.074738148012708,1841908.7891598209
2024-11-23,11.074738148012708,11.247856371451162,11.025126542313513,11.136491456882338,567735.6134746434
2024-11-24,11.136491456882338,11.822515196068341,11.588405984265009,11.705460590166675,615105.2219456304
2024-11-25,11.705460590166675,11.718691906710585,11.486638601627206,11.602665254168896,465930.6501028373
2024-11-26,11.602665254168896,11.504083823317542,11.276280183251847,11.390182003284695,1830795.0280291562
2024-11-27,11.390182003284695,11.388237008419715,11.162727364688632,11.275482186554173,216009.27934536172
2024-11-28,11.275482186554173,11.881610020182686,11.646330613842435,11.76397031701256,341179.83144518454
2024-11-29,11.76397031701256,11.715774788825335,11.483779248452556,11.599777018638946,183194.4432203689
2024-11-30,11.599777018638946,11.963194026764372,11.726299095541316,11.844746561152844,245159.89347324503
